Frame Number,time_relative,protocols,enb_ue_s1ap_id,cellidentity,mme_ue_s1ap_id,teid,IMSI
1102,75.177536000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1103,75.177576000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1104,75.177591000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1105,75.177595000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1106,75.177613000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1107,75.177624000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1108,75.177634000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1109,75.178956000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1110,75.178973000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1111,75.178997000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1112,75.179022000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1113,75.180987000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1114,75.181017000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1115,75.181023000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1116,75.181046000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1117,75.182988000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1118,75.183040000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1119,75.183071000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1120,75.183093000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1121,75.185003000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1122,75.185047000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1123,75.185079000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1124,75.185100000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1125,75.187042000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1126,75.187081000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1127,75.187105000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1128,75.187128000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1129,75.189041000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1130,75.189085000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1131,75.189121000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1132,75.189145000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1133,75.190603000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1134,75.190617000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1135,75.190643000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1136,75.190661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1137,75.190665000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1138,75.190672000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1139,75.190745000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1140,75.190765000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1141,75.190955000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1142,75.190974000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1143,75.190997000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1144,75.191019000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1145,75.192829000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1146,75.192873000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1147,75.192905000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1148,75.192926000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1149,75.194716000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1150,75.194783000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1151,75.194817000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1152,75.194838000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1153,75.196617000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1154,75.196657000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1155,75.196680000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1156,75.196703000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1157,75.198453000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1158,75.198505000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1159,75.198536000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1160,75.198563000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1161,75.199528000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1162,75.199541000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1163,75.199572000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1164,75.199587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1165,75.199592000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1166,75.199593000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1167,75.199613000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1168,75.199630000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1169,75.200160000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1170,75.200209000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1171,75.200242000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1172,75.200269000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1173,75.201851000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1174,75.201895000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1175,75.201928000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1176,75.201955000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1177,75.203546000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1178,75.203587000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1179,75.203620000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1180,75.203641000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1181,75.205244000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1182,75.205279000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1183,75.205314000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1184,75.205340000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1185,75.206922000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1186,75.206944000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1187,75.206970000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1188,75.206993000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1189,75.208544000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1190,75.208589000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1191,75.208613000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1192,75.208618000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1193,75.208625000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1194,75.208628000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1195,75.208630000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1196,75.208642000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1197,75.208661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1198,75.208667000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1199,75.208675000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1200,75.208691000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1201,75.208707000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1202,75.208721000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1203,75.209618000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1204,75.209660000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1205,75.209683000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1206,75.209690000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1207,75.209724000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1208,75.209744000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1209,75.210159000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1210,75.210187000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1211,75.210235000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1212,75.210261000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1213,75.211833000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1214,75.211877000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1215,75.211909000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1216,75.211929000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1217,75.213478000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1218,75.213523000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1219,75.213556000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1220,75.213577000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1221,75.215117000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1222,75.215162000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1223,75.215195000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1224,75.215216000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1225,75.216765000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1226,75.216801000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1227,75.216824000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1228,75.216845000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1229,75.217623000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1230,75.217663000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1231,75.217682000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1232,75.217690000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1233,75.217693000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1234,75.217728000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1235,75.217748000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1236,75.217774000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1237,75.218420000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1238,75.218466000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1239,75.218498000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1240,75.218520000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1241,75.220030000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1242,75.220063000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1243,75.220085000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1244,75.220107000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1245,75.221637000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1246,75.221676000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1247,75.221709000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1248,75.221731000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1249,75.223241000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1250,75.223282000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1251,75.223330000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1252,75.223354000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1253,75.224858000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1254,75.224893000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1255,75.224916000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1256,75.224938000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1257,75.226500000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1258,75.226532000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1259,75.226562000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1260,75.226589000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1261,75.226671000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1262,75.226685000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1263,75.226688000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1264,75.226716000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1265,75.226740000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1266,75.226761000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1267,75.228040000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1268,75.228094000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1269,75.228127000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1270,75.228154000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1271,75.229636000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1272,75.229669000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1273,75.229702000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1274,75.229727000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1275,75.231212000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1276,75.231248000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1277,75.231273000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1278,75.231307000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1279,75.232784000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1280,75.232821000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1281,75.232846000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1282,75.232870000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1283,75.234401000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1284,75.234428000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1285,75.234454000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1286,75.234478000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1287,75.235544000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1288,75.235559000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1289,75.235604000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1290,75.235607000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1291,75.235631000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1292,75.235648000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1293,75.235941000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1294,75.235998000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1295,75.236034000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1296,75.236067000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1297,75.236627000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1298,75.236669000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1299,75.236693000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1300,75.236700000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1301,75.236740000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1302,75.236760000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1303,75.237062000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1304,75.237116000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1305,75.237150000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1306,75.237172000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1307,75.237613000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1308,75.237663000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1309,75.237674000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1310,75.237680000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1311,75.237718000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1312,75.237742000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1313,75.238214000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1314,75.238256000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1315,75.238263000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1316,75.238278000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1317,75.238476000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1318,75.238484000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1319,75.238487000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1320,75.238526000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1321,75.238550000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1322,75.238561000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1323,75.239348000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1324,75.239382000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1325,75.239391000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1326,75.239413000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1327,75.239554000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1328,75.239598000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1329,75.240458000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1330,75.240493000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1331,75.240495000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1332,75.240515000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1333,75.241617000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1334,75.241633000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1335,75.241661000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1336,75.241687000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1337,75.242742000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1338,75.242765000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1339,75.242790000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1340,75.242817000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1341,75.243842000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1342,75.243881000,sll|ethertype|ip|udp|gtp|ip|tcp|tls|tls,1,0x00000101,1,0x00000002,
1343,75.243913000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1344,75.243942000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1345,75.244579000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1346,75.244593000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1347,75.244623000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1348,75.244641000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1349,75.244644000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1350,75.244651000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1351,75.244653000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1352,75.244727000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1353,75.244747000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1354,75.244764000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1355,75.244935000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1356,75.244995000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1357,75.245034000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1358,75.245057000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
1359,75.245623000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1360,75.245669000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1361,75.245677000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1362,75.245719000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000001,910540000001000
1363,75.246061000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00000002,
1364,75.246109000,sll|ethertype|ip|udp|gtp|ip|tcp,1,0x00000101,1,0x00460003,
